code,neuromusc,cvd,respiratory,renal,gi,hemato_immu,metabolic,congeni_genetic,malignancy,neonatal,tech_dep,transplant,ccc_flag
0RGT34Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RGU47Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RGV0ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RGW03Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RGW0KZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RGW43Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RGW45Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RGW47Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RGX4KZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RH004Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RH00DZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RH034Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RH03BZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RH03CZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RH104Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RH138Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RH13DZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RH408Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RH43BZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RH43DZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RH44BZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RH648Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RH64BZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RHA0CZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RHA38Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RHA43Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RHC43Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RHF04Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RHF48Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RHG04Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RHJ03Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RHK08Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RHK44Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RHL08Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RHL45Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RHM38Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RHM45Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RHP38Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RHP44Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RHP48Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RHQ43Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RHS03Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RHS33Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RHS38Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RHS43Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RHS45Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RHT34Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RHT35Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RHT48Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RHW05Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RHW34Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RHX08Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RHX43Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RJ33ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RJ3XZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RJBXZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RJE3ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RJH0ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RJL3ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RJP0ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RJR3ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RJW0ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RJX3ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RJXXZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RN00ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RNA3ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RNA4ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RNAXZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RNC3ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RNCXZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RNGXZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RNH0ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RNL4ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RNM3ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RNN3ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RNQ3ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RNX0ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RP000Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RP044Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RP0X4Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RP107Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RP148Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RP30KZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RP337Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RP434Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RP43KZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RP44JZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RP60JZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RP647Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RP648Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RP64JZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RP6X0Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RP907Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RP90JZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RP933Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RP94KZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPA30Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPA37Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPA3JZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPB0JZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPB0KZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPC04Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPC4JZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPD47Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPE38Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPEX0Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPF3JZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPF44Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPG08Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPGX0Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPH03Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPH07Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPH08Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPJ0J6,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPJ30Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPJ3JZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPJ3KZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPK0J6,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPK3J6,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPK44Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPL0KZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPM07Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPN04Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPN4JZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPNX5Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPP0JZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPP37Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPQ05Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPQ38Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPQ40Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPR03Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPR34Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPR37Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPR47Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPRX4Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPRX5Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPS08Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPS34Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPS43Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPS4JZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPSX0Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPT03Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPT4KZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPTX3Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPTX4Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPU40Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPU4KZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPV07Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPV0JZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPV3JZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPV43Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPV45Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPW05Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPW37Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPW3KZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPW43Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPX34Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPXX4Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RQ34ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RQB3ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RQF4ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RQM0ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RQN3ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RQP4ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RQT4ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RQU4ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPA43Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPA44Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPA47Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPA4KZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPAX0Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPB03Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPB4KZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPBX0Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPC34Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPC43Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPC4KZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPD03Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPD44Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPE37Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPE47Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPF00Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPF03Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPG33Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPG37Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPG38Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPG48Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPH44Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPJ07Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPJ44Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPJX4Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPK03Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPK0J7,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPK4J6,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPL34Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPL43Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPL48Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPLX5Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPM03Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPMX4Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPP04Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPP3JZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPP44Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPQ3KZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPQ4JZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPR40Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPRX3Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPS44Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPSX4Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPT05Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPT0JZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPT37Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPT3JZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPU07Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPU33Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPU34Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPU3JZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPUX0Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPV00Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPV3KZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPV4JZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPW40Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPWX3Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPX00Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPX38Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RPX44Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RQ00ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RQ5XZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RQ9XZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RQA4ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RQAXZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RQHXZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RQRXZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RQS0ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RQS3ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RQS4ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RQTXZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RQV0ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RR00JZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RR307Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RR507Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RR90JZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RRB0KZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RRF0KZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RRH0KZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RRK0J6,0,0,0,0,0,0,0,0,0,0,0,0,0
0RRP0JZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RRR07Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RRV0JZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RRW07Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RRW0KZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RS00ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RS43ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RS6X4Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RS6XZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RSC0ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RSD34Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RSE0ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RSE34Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RSEXZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RSF04Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RSJ04Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RSM04Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RSM45Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RSN3ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RSP05Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RSP0ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RSP4ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RSPX5Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RSQ34Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RSQ45Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RSQX5Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RSR0ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RSR45Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RSS4ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RSSXZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RST0ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RSTXZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RSV34Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RSV3ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RSW34Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RSW3ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RSX35Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RSX3ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RTG0ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RTM0ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RU00JZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RU04KZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RU34KZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RU437Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RU44KZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RU507Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RU64JZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RU90KZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RU94KZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RUB4JZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RUC47Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RUC4JZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RUF3KZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RUF47Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RUJ0KZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RUJ4KZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RUK0JZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RUK3JZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RUL4KZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RUN0JZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RUN3JZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RUQ37Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RUR4KZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RUS37Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RUT0KZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RUT47Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RUU0JZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RUV3KZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RW000Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RW003Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RW03AZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RW04JZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RW108Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RW13JZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RW144Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RW300Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RW407Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RW40KZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RW438Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RW4X8Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RW500Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RW530Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RW540Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RW5X7Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RW63KZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RW644Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RW64JZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RW6X4Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RW6X8Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RW907Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RW90KZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RW93JZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RW93KZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RW940Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RW94KZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RW9XKZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RWA3AZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RWAXAZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RWB0JZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RWB30Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RWB40Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RWBX0Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RWC37Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RWC4JZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RWD08Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RWE07Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RWE08Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RWE33Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RWE44Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RWF3KZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RWF40Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RWFX0Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RWFX3Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RWG4KZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RWGX0Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RWGX4Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RWGX8Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RWH33Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RWH37Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RWJ0J7,0,0,0,0,0,0,0,0,0,0,0,0,0
0RWJ40Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RWJXJZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RWK00Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RWK04Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RWK07Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RWK37Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RWK38Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RWKX4Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RWL05Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RWL30Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RWL3KZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RWL40Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RWL43Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RWL4KZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RWM4KZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RWMX4Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RWMX5Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RWN05Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RWP00Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RWP0JZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RWP40Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RWPX4Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RWQ04Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RWQ07Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RWQ37Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RWQ4KZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RWR43Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RWR44Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RWR47Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RWR48Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RWR4KZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RWRXJZ,0,0,0,0,0,0,0,0,0,0,0,0,0
0RWS35Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RWS38Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RWSX3Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RWSX8Z,0,0,0,0,0,0,0,0,0,0,0,0,0
0RWT34Z,0,0,0,0,0,0,0,0,0,0,0,0,0
